id;pessoa_id;data_ocorrencia
1228;1228;2022-06-03
1229;1229;2022-05-09
1230;1230;2021-12-02
1231;1231;2022-03-28
1232;1232;2021-09-09
1233;1233;2021-08-17
1234;1234;2021-11-30
1235;1235;2022-02-08
1236;1236;2021-10-29
1237;1237;2021-10-22
1238;1238;2022-04-21
1239;1239;2022-02-20
1240;1240;2021-09-07
1241;1241;2022-01-31
1242;1242;2021-10-04
1243;1243;2022-04-09
1244;1244;2021-11-22
1245;1245;2021-12-20
1246;1246;2021-10-30
1247;1247;2021-10-10
1248;1248;2022-02-27
1249;1249;2021-10-30
1250;1250;2022-01-18
1251;1251;2022-04-08
1252;1252;2021-09-10
1253;1253;2022-05-27
1254;1254;2021-09-07
1255;1255;2021-09-25
1256;1256;2022-03-21
1257;1257;2022-05-18
1258;1258;2021-07-04
1259;1259;2021-11-20
1260;1260;2021-08-19
1261;1261;2021-11-22
1262;1262;2021-12-17
1263;1263;2021-10-10
1264;1264;2022-01-01
1265;1265;2021-12-27
1266;1266;2022-01-01
1267;1267;2022-02-24
1268;1268;2022-05-01
1269;1269;2022-01-22
1270;1270;2021-06-25
1271;1271;2022-06-11
1272;1272;2022-04-10
1273;1273;2021-07-18
1274;1274;2022-04-15
1275;1275;2021-08-25
1276;1276;2021-08-19
1277;1277;2022-04-12
1278;1278;2021-09-22
1279;1279;2021-12-05
1280;1280;2022-05-04
1281;1281;2021-09-10
1282;1282;2021-11-04
1283;1283;2021-07-24
1284;1284;2022-04-29
1285;1285;2022-05-28
1286;1286;2022-05-22
1287;1287;2021-12-08
1288;1288;2021-11-15
1289;1289;2021-08-24
1290;1290;2021-07-11
1291;1291;2021-06-21
1292;1292;2021-08-18
1293;1293;2021-10-25
1294;1294;2021-06-25
1295;1295;2022-01-16
1296;1296;2021-07-31
1297;1297;2021-11-15
1298;1298;2021-07-08
1299;1299;2021-07-11
1300;1300;2022-02-14
1301;1301;2021-07-13
1302;1302;2022-03-17
1303;1303;2021-10-19
1304;1304;2022-05-07
1305;1305;2021-11-10
1306;1306;2022-03-20
1307;1307;2021-09-30
1308;1308;2021-10-14
1309;1309;2022-05-01
1310;1310;2022-03-06
1311;1311;2021-07-28
1312;1312;2021-09-30
1313;1313;2022-02-22
1314;1314;2022-02-14
1315;1315;2021-07-09
1316;1316;2021-10-16
1317;1317;2022-01-09
1318;1318;2022-03-29
1319;1319;2022-01-24
1320;1320;2021-11-23
1321;1321;2022-02-23
1322;1322;2022-04-10
1323;1323;2022-05-28
1324;1324;2021-11-21
1325;1325;2022-05-30
1326;1326;2022-05-19
1327;1327;2022-01-29
1328;1328;2021-10-13
1329;1329;2021-12-05
1330;1330;2021-07-31
1331;1331;2021-10-19
1332;1332;2022-03-12
1333;1333;2021-09-15
1334;1334;2022-06-08
1335;1335;2022-05-11
1336;1336;2022-02-25
1337;1337;2021-11-06
1338;1338;2021-11-25
1339;1339;2022-05-10
1340;1340;2021-10-01
1341;1341;2022-02-14
1342;1342;2022-06-07
1343;1343;2021-06-30
1344;1344;2021-11-26
1345;1345;2021-11-09
1346;1346;2021-06-23
1347;1347;2021-08-06
1348;1348;2021-10-24
1349;1349;2021-09-07
1350;1350;2022-05-22
1351;1351;2022-02-17
1352;1352;2022-05-13
1353;1353;2022-06-13
1354;1354;2021-08-26
1355;1355;2022-01-24
1356;1356;2022-04-06
1357;1357;2021-07-25
1358;1358;2021-12-31
1359;1359;2022-02-13
1360;1360;2022-01-22
1361;1361;2021-09-08
1362;1362;2021-12-22
1363;1363;2021-07-27
1364;1364;2022-06-15
1365;1365;2022-04-05
1366;1366;2021-08-11
1367;1367;2022-04-23
1368;1368;2022-05-13
1369;1369;2021-10-07
1370;1370;2022-06-09
1371;1371;2021-12-25
1372;1372;2022-02-13
1373;1373;2021-11-23
1374;1374;2022-02-22
1375;1375;2021-08-29
1376;1376;2022-01-24
1377;1377;2021-10-14
1378;1378;2021-11-19
1379;1379;2021-07-06
1380;1380;2021-07-07
1381;1381;2021-07-01
1382;1382;2022-05-22
1383;1383;2022-05-06
1384;1384;2021-07-19
1385;1385;2022-01-16
1386;1386;2022-01-22
1387;1387;2022-02-07
1388;1388;2021-09-05
1389;1389;2022-03-05
1390;1390;2021-08-13
1391;1391;2021-12-27
1392;1392;2021-10-15
1393;1393;2021-08-21
1394;1394;2021-12-22
1395;1395;2021-11-30
1396;1396;2022-01-07
1397;1397;2021-11-13
1398;1398;2021-12-06
1399;1399;2021-09-18
1400;1400;2022-01-19
1401;1401;2021-11-15
1402;1402;2021-09-24
1403;1403;2021-09-10
1404;1404;2021-11-05
1405;1405;2021-09-01
1406;1406;2021-11-10
1407;1407;2021-07-07
1408;1408;2022-06-06
1409;1409;2021-07-19
1410;1410;2022-05-08
1411;1411;2022-04-17
1412;1412;2022-06-13
1413;1413;2022-03-22
1414;1414;2021-09-19
1415;1415;2021-10-12
1416;1416;2022-02-08
1417;1417;2022-05-24
1418;1418;2022-01-07
1419;1419;2021-10-14
1420;1420;2021-07-01
1421;1421;2022-04-22
1422;1422;2022-02-27
1423;1423;2021-08-31
1424;1424;2021-07-09
1425;1425;2021-12-25
1426;1426;2021-09-13
1427;1427;2021-11-29
1428;1428;2022-04-27
1429;1429;2022-04-04
1430;1430;2021-06-21
1431;1431;2021-12-29
1432;1432;2021-07-10
1433;1433;2021-09-26
1434;1434;2022-04-07
1435;1435;2022-05-07
1436;1436;2022-02-22
1437;1437;2021-09-07
1438;1438;2021-12-15
1439;1439;2021-09-27
1440;1440;2022-04-24
1441;1441;2022-05-14
1442;1442;2022-06-04
1443;1443;2021-06-29
1444;1444;2021-12-01
1445;1445;2021-10-18
1446;1446;2022-03-19
1447;1447;2021-08-10
1448;1448;2021-06-29
1449;1449;2021-08-31
1450;1450;2021-09-03
1451;1451;2021-12-10
1452;1452;2022-01-24
1453;1453;2022-03-13
1454;1454;2022-04-14
1455;1455;2021-09-02
1456;1456;2021-12-10
1457;1457;2021-11-01
1458;1458;2022-01-03
1459;1459;2022-03-24
1460;1460;2021-09-28
1461;1461;2022-04-13
1462;1462;2021-10-11
1463;1463;2022-04-11
1464;1464;2022-02-01
1465;1465;2021-08-30
1466;1466;2021-10-24
1467;1467;2022-03-18
1468;1468;2021-10-31
1469;1469;2021-09-09
1470;1470;2021-09-25
1471;1471;2021-09-04
1472;1472;2021-07-09
1473;1473;2021-08-22
1474;1474;2022-05-15
1475;1475;2021-07-16
1476;1476;2022-02-07
1477;1477;2022-02-15
1478;1478;2021-09-26
1479;1479;2022-03-06
1480;1480;2022-03-29
1481;1481;2022-06-15
1482;1482;2022-01-10
1483;1483;2021-12-24
1484;1484;2022-03-11
1485;1485;2021-07-30
1486;1486;2021-12-15
1487;1487;2021-08-09
1488;1488;2022-01-09
1489;1489;2021-09-09
1490;1490;2021-10-17
1491;1491;2021-07-26
1492;1492;2022-02-12
1493;1493;2021-11-27
1494;1494;2022-01-18
1495;1495;2021-06-29
1496;1496;2021-10-27
1497;1497;2021-10-23
1498;1498;2022-06-03
1499;1499;2022-03-14
1500;1500;2022-03-02
1501;1501;2022-02-02
1502;1502;2022-06-13
1503;1503;2021-06-29
1504;1504;2022-05-18
1505;1505;2022-03-05
1506;1506;2022-01-26
1507;1507;2021-12-21
1508;1508;2021-07-10
1509;1509;2021-12-14
1510;1510;2021-11-25
1511;1511;2022-02-19
1512;1512;2022-02-04
1513;1513;2021-08-11
1514;1514;2022-04-23
1515;1515;2021-10-13
1516;1516;2021-08-09
1517;1517;2022-05-13
1518;1518;2021-11-18
1519;1519;2022-01-11
1520;1520;2022-03-28
1521;1521;2021-10-14
1522;1522;2021-12-10
1523;1523;2022-03-11
1524;1524;2021-10-11
1525;1525;2021-09-06
1526;1526;2022-06-08
1527;1527;2022-01-13
1528;1528;2022-03-22
1529;1529;2022-06-14
1530;1530;2022-01-02
1531;1531;2021-09-05
1532;1532;2021-11-07
1533;1533;2021-08-24
1534;1534;2021-09-06
1535;1535;2021-08-18
1536;1536;2021-09-19
1537;1537;2021-07-05
1538;1538;2021-06-28
1539;1539;2021-10-16
1540;1540;2022-05-10
1541;1541;2022-04-16
1542;1542;2021-09-13
1543;1543;2021-11-22
1544;1544;2021-10-30
1545;1545;2021-11-16
1546;1546;2022-06-14
1547;1547;2021-09-08
1548;1548;2021-09-22
1549;1549;2022-05-10
1550;1550;2021-08-14
1551;1551;2021-12-28
1552;1552;2021-09-04
1553;1553;2021-07-18
1554;1554;2021-11-12
1555;1555;2021-07-01
1556;1556;2022-01-15
1557;1557;2021-11-21
1558;1558;2021-07-08
1559;1559;2022-01-10
1560;1560;2021-06-18
1561;1561;2021-10-11
1562;1562;2021-11-03
1563;1563;2021-08-31
1564;1564;2022-01-30
1565;1565;2021-10-30
1566;1566;2021-07-14
1567;1567;2022-04-30
1568;1568;2021-09-30
1569;1569;2021-11-06
1570;1570;2021-08-26
1571;1571;2021-08-11
1572;1572;2021-12-26
1573;1573;2021-07-31
1574;1574;2022-05-22
1575;1575;2022-01-08
1576;1576;2022-06-11
1577;1577;2021-06-19
1578;1578;2022-03-30
1579;1579;2022-05-12
1580;1580;2021-07-05
1581;1581;2022-01-14
1582;1582;2022-02-25
1583;1583;2022-01-12
1584;1584;2021-11-28
1585;1585;2021-06-24
1586;1586;2021-11-07
1587;1587;2021-08-22
1588;1588;2022-05-26
1589;1589;2022-05-08
1590;1590;2021-07-21
1591;1591;2022-05-27
1592;1592;2021-12-10
1593;1593;2021-11-18
1594;1594;2022-02-08
1595;1595;2022-05-09
1596;1596;2022-05-06
1597;1597;2021-12-24
1598;1598;2021-06-26
1599;1599;2021-08-14
1600;1600;2022-01-23
1601;1601;2021-10-19
1602;1602;2022-01-10
1603;1603;2022-03-06
1604;1604;2021-07-22
1605;1605;2021-07-18
1606;1606;2022-01-20
1607;1607;2021-11-25
1608;1608;2022-06-15
1609;1609;2021-10-05
1610;1610;2022-04-09
1611;1611;2022-01-19
1612;1612;2022-05-15
1613;1613;2021-11-15
1614;1614;2021-09-20
1615;1615;2021-10-21
1616;1616;2022-02-15
1617;1617;2021-09-03
1618;1618;2022-05-03
1619;1619;2021-07-27
1620;1620;2022-04-23
1621;1621;2022-03-25
1622;1622;2021-08-13
1623;1623;2021-10-07
1624;1624;2022-05-06
1625;1625;2022-02-13
1626;1626;2022-04-14
1627;1627;2021-07-06
1628;1628;2022-01-10
1629;1629;2021-12-31
1630;1630;2021-09-01
1631;1631;2021-09-08
1632;1632;2022-01-03
1633;1633;2021-09-18
1634;1634;2021-08-19
1635;1635;2021-06-25
1636;1636;2021-11-01
1637;1637;2021-08-04
1638;1638;2021-12-17
1639;1639;2021-10-20
1640;1640;2021-06-24
1641;1641;2022-02-05
1642;1642;2021-09-04
1643;1643;2021-07-18
1644;1644;2022-04-11
1645;1645;2021-10-16
1646;1646;2021-12-22
1647;1647;2022-02-20
1648;1648;2021-08-24
1649;1649;2022-04-09
1650;1650;2021-10-11
1651;1651;2021-07-04
1652;1652;2021-09-21
1653;1653;2021-11-11
1654;1654;2022-05-12
1655;1655;2022-03-24
1656;1656;2021-10-07
1657;1657;2022-04-21
1658;1658;2021-06-28
1659;1659;2022-03-20
1660;1660;2022-03-22
1661;1661;2021-11-30
1662;1662;2021-08-31
1663;1663;2021-07-09
1664;1664;2022-05-31
1665;1665;2022-04-21
1666;1666;2022-01-26
1667;1667;2021-10-29
1668;1668;2021-08-09
1669;1669;2021-08-28
1670;1670;2022-03-19
1671;1671;2022-06-02
1672;1672;2021-07-14
1673;1673;2021-12-24
1674;1674;2021-09-18
1675;1675;2022-02-25
1676;1676;2021-06-24
1677;1677;2022-01-09
1678;1678;2021-09-09
1679;1679;2022-03-08
1680;1680;2021-11-19
1681;1681;2021-08-05
1682;1682;2022-05-16
1683;1683;2022-05-19
1684;1684;2022-01-25
1685;1685;2021-11-15
1686;1686;2022-04-26
1687;1687;2022-02-19
1688;1688;2021-07-09
1689;1689;2021-11-23
1690;1690;2021-12-11
1691;1691;2021-11-11
1692;1692;2021-07-16
1693;1693;2022-01-25
1694;1694;2022-05-17
1695;1695;2021-09-05
1696;1696;2021-08-26
1697;1697;2021-11-11
1698;1698;2022-03-03
1699;1699;2021-10-25
1700;1700;2021-10-01
1701;1701;2022-01-25
1702;1702;2022-03-29
1703;1703;2022-02-25
1704;1704;2022-01-16
1705;1705;2022-05-28
1706;1706;2022-02-24
1707;1707;2021-11-05
1708;1708;2022-04-06
1709;1709;2021-08-13
1710;1710;2021-07-02
1711;1711;2021-06-19
1712;1712;2021-08-23
1713;1713;2021-12-12
1714;1714;2021-07-15
1715;1715;2022-01-17
1716;1716;2022-04-25
1717;1717;2021-12-17
1718;1718;2022-01-11
1719;1719;2022-01-05
1720;1720;2022-05-14
1721;1721;2022-02-15
1722;1722;2021-08-30
1723;1723;2021-12-19
1724;1724;2021-09-22
1725;1725;2021-10-30
1726;1726;2021-11-05
1727;1727;2021-11-19
1728;1728;2022-04-10
1729;1729;2022-03-15
1730;1730;2022-03-28
1731;1731;2021-09-13
1732;1732;2022-01-06
1733;1733;2022-01-22
1734;1734;2022-04-18
1735;1735;2021-12-03
1736;1736;2021-12-03
1737;1737;2022-03-25
1738;1738;2022-01-05
1739;1739;2021-09-13
1740;1740;2021-08-12
1741;1741;2022-01-09
1742;1742;2021-10-04
1743;1743;2022-01-29
1744;1744;2022-05-24
1745;1745;2021-09-18
1746;1746;2022-05-07
1747;1747;2022-02-12
1748;1748;2021-12-19
1749;1749;2022-03-05
1750;1750;2022-05-06
1751;1751;2022-02-18
1752;1752;2021-11-05
1753;1753;2022-04-18
1754;1754;2021-09-08
1755;1755;2022-05-18
1756;1756;2021-07-29
1757;1757;2021-08-02
1758;1758;2021-12-20
1759;1759;2021-08-21
1760;1760;2021-11-11
1761;1761;2021-08-04
1762;1762;2021-08-04
1763;1763;2022-02-04
1764;1764;2022-02-12
1765;1765;2021-06-16
1766;1766;2022-02-04
1767;1767;2021-10-16
1768;1768;2021-10-21
1769;1769;2022-01-23
1770;1770;2021-08-31
1771;1771;2021-07-29
1772;1772;2022-02-06
1773;1773;2021-08-03
1774;1774;2022-01-01
1775;1775;2021-12-14
1776;1776;2021-07-12
1777;1777;2021-11-26
1778;1778;2022-02-12
1779;1779;2022-04-20
1780;1780;2021-11-06
1781;1781;2022-04-25
1782;1782;2021-08-30
1783;1783;2021-12-30
1784;1784;2022-06-15
1785;1785;2021-09-08
1786;1786;2021-09-17
1787;1787;2021-09-16
1788;1788;2021-06-27
1789;1789;2022-02-19
1790;1790;2021-11-08
1791;1791;2022-03-18
1792;1792;2021-10-06
1793;1793;2021-08-25
1794;1794;2022-05-19
1795;1795;2022-03-31
1796;1796;2021-06-30
1797;1797;2022-03-15
1798;1798;2021-10-13
1799;1799;2022-06-09
1800;1800;2021-06-21
1801;1801;2022-01-01
1802;1802;2021-06-30
1803;1803;2022-03-23
1804;1804;2022-01-23
1805;1805;2021-10-22
1806;1806;2022-04-06
1807;1807;2022-06-08
1808;1808;2021-10-06
1809;1809;2022-05-04
1810;1810;2021-11-27
1811;1811;2022-04-29
1812;1812;2022-01-25
1813;1813;2022-06-14
1814;1814;2022-05-26
1815;1815;2022-01-11
1816;1816;2022-05-26
1817;1817;2021-08-10
1818;1818;2021-06-16
1819;1819;2021-09-29
1820;1820;2022-05-13
1821;1821;2022-03-03
1822;1822;2021-11-29
1823;1823;2021-12-07
1824;1824;2022-06-05
1825;1825;2022-02-27
1826;1826;2022-01-19
1827;1827;2022-05-28
1828;1828;2022-04-30
1829;1829;2022-02-21
1830;1830;2022-02-22
1831;1831;2022-04-15
1832;1832;2021-12-02
1833;1833;2022-01-19
1834;1834;2021-10-17
1835;1835;2021-11-15
1836;1836;2021-12-14
1837;1837;2022-04-23
1838;1838;2021-12-31
1839;1839;2021-11-30
1840;1840;2021-12-21
1841;1841;2022-02-11
1842;1842;2021-10-25
1843;1843;2022-04-22
1844;1844;2022-04-28
1845;1845;2022-02-24
1846;1846;2021-11-29
1847;1847;2021-08-10
1848;1848;2021-07-27
1849;1849;2021-09-18
1850;1850;2021-07-28
1851;1851;2021-09-28
1852;1852;2021-09-17
1853;1853;2021-10-26
1854;1854;2022-05-16
1855;1855;2021-09-14
1856;1856;2021-10-27
1857;1857;2022-05-16
1858;1858;2022-05-13
1859;1859;2021-06-26
1860;1860;2021-10-14
1861;1861;2021-10-12
1862;1862;2021-08-19
1863;1863;2021-09-07
1864;1864;2022-01-21
1865;1865;2022-03-25
1866;1866;2022-02-22
1867;1867;2021-09-01
1868;1868;2022-05-15
1869;1869;2021-11-10
1870;1870;2021-10-04
1871;1871;2021-09-30
1872;1872;2021-10-03
1873;1873;2021-10-14
1874;1874;2021-07-10
1875;1875;2021-07-23
1876;1876;2021-10-30
1877;1877;2022-04-17
1878;1878;2021-11-01
1879;1879;2022-06-09
1880;1880;2021-10-28
1881;1881;2022-05-06
1882;1882;2021-12-27
1883;1883;2021-12-23
1884;1884;2021-09-22
1885;1885;2022-04-14
1886;1886;2021-10-07
1887;1887;2022-06-03
1888;1888;2021-07-03
1889;1889;2021-07-23
1890;1890;2021-10-30
1891;1891;2022-02-26
1892;1892;2022-03-26
1893;1893;2021-10-13
1894;1894;2022-05-10
1895;1895;2022-01-03
1896;1896;2021-09-03
1897;1897;2021-11-29
1898;1898;2022-01-27
1899;1899;2021-10-30
1900;1900;2021-06-21
1901;1901;2022-02-06
1902;1902;2021-10-28
1903;1903;2021-09-05
1904;1904;2022-04-15
1905;1905;2021-06-16
1906;1906;2022-04-11
1907;1907;2022-05-19
1908;1908;2022-03-28
1909;1909;2021-08-20
1910;1910;2021-07-13
1911;1911;2021-10-16
1912;1912;2022-05-05
1913;1913;2022-05-15
1914;1914;2022-01-30
1915;1915;2022-04-08
1916;1916;2021-10-21
1917;1917;2022-03-18
1918;1918;2022-01-15
1919;1919;2021-09-16
1920;1920;2021-12-21
1921;1921;2022-02-12
1922;1922;2022-04-30
1923;1923;2021-11-21
1924;1924;2022-03-31
1925;1925;2021-10-12
1926;1926;2022-02-08
1927;1927;2022-06-15
1928;1928;2022-05-28
1929;1929;2022-01-27
1930;1930;2022-06-09
1931;1931;2021-11-19
1932;1932;2022-02-17
1933;1933;2021-12-16
1934;1934;2022-04-08
1935;1935;2022-01-11
1936;1936;2022-01-05
1937;1937;2022-01-23
1938;1938;2021-12-08
1939;1939;2021-09-02
1940;1940;2022-06-05
1941;1941;2021-07-05
1942;1942;2022-01-07
1943;1943;2022-04-22
1944;1944;2022-01-23
1945;1945;2021-08-05
1946;1946;2021-09-22
1947;1947;2021-10-22
1948;1948;2021-12-02
1949;1949;2022-05-03
1950;1950;2022-06-10
1951;1951;2022-03-23
1952;1952;2022-03-26
1953;1953;2021-09-25
1954;1954;2022-04-20
1955;1955;2022-04-11
1956;1956;2022-02-28
1957;1957;2021-07-30
1958;1958;2022-04-12
1959;1959;2022-02-18
1960;1960;2022-04-01
1961;1961;2022-05-08
1962;1962;2021-10-27
1963;1963;2021-07-31
1964;1964;2022-04-06
1965;1965;2022-02-27
1966;1966;2021-11-09
1967;1967;2021-08-29
1968;1968;2021-07-15
1969;1969;2021-11-04
1970;1970;2022-05-20
1971;1971;2021-09-18
1972;1972;2022-03-06
1973;1973;2021-12-17
1974;1974;2021-12-05
1975;1975;2021-10-31
1976;1976;2021-10-28
1977;1977;2021-07-28
1978;1978;2021-07-17
1979;1979;2021-07-08
1980;1980;2022-06-09
1981;1981;2021-11-04
1982;1982;2022-05-04
1983;1983;2021-12-09
1984;1984;2021-12-19
1985;1985;2021-09-10
1986;1986;2021-12-04
1987;1987;2021-11-11
1988;1988;2021-07-11
1989;1989;2021-08-18
1990;1990;2021-11-24
1991;1991;2021-10-13
1992;1992;2022-04-12
1993;1993;2021-08-30
1994;1994;2021-11-11
1995;1995;2021-08-25
1996;1996;2021-11-14
1997;1997;2022-03-11
1998;1998;2021-06-29
1999;1999;2021-11-17
2000;2000;2021-11-06
2001;2001;2021-09-21
2002;2002;2022-02-10
2003;2003;2022-02-01
2004;2004;2021-07-27
2005;2005;2022-01-02
2006;2006;2022-01-04
2007;2007;2021-08-21
2008;2008;2022-04-28
2009;2009;2021-08-02
2010;2010;2021-09-21
2011;2011;2021-08-20
2012;2012;2021-07-17
2013;2013;2022-05-18
2014;2014;2021-11-13
2015;2015;2021-09-24
2016;2016;2022-03-31
2017;2017;2022-06-04
2018;2018;2021-11-18
2019;2019;2021-08-23
2020;2020;2021-11-22
2021;2021;2021-10-11
2022;2022;2021-09-11
2023;2023;2022-01-15
2024;2024;2022-05-01
2025;2025;2022-03-27
2026;2026;2022-02-07
2027;2027;2022-03-09
2028;2028;2022-03-30
2029;2029;2021-12-23
2030;2030;2022-04-06
2031;2031;2022-05-23
2032;2032;2021-11-18
2033;2033;2022-03-23
2034;2034;2021-12-31
2035;2035;2022-05-02
2036;2036;2021-08-21
2037;2037;2022-05-02
2038;2038;2021-09-13
2039;2039;2022-04-02
2040;2040;2021-08-28
2041;2041;2022-04-22
2042;2042;2021-12-15
2043;2043;2021-08-29
2044;2044;2021-09-26
2045;2045;2022-01-29
2046;2046;2022-02-09
2047;2047;2021-09-16
2048;2048;2021-12-29
2049;2049;2021-07-11
2050;2050;2022-03-17
2051;2051;2021-10-23
2052;2052;2021-06-15
2053;2053;2021-09-23
2054;2054;2021-12-19
2055;2055;2022-06-08
2056;2056;2022-01-28
2057;2057;2022-05-25
2058;2058;2022-01-17
2059;2059;2021-07-12
2060;2060;2021-09-07
2061;2061;2021-06-20
2062;2062;2021-08-28
2063;2063;2022-01-28
2064;2064;2021-07-29
2065;2065;2022-04-16
2066;2066;2022-05-02
2067;2067;2022-03-05
2068;2068;2022-02-01
2069;2069;2021-07-05
2070;2070;2022-02-05
2071;2071;2021-10-09
2072;2072;2021-08-01
2073;2073;2021-07-23
2074;2074;2022-01-04
2075;2075;2021-10-22
2076;2076;2022-01-28
2077;2077;2022-03-01
2078;2078;2021-10-06
2079;2079;2022-02-06
2080;2080;2022-02-13
2081;2081;2022-06-05
2082;2082;2022-03-07
2083;2083;2021-11-12
2084;2084;2021-09-01
2085;2085;2022-05-18
2086;2086;2022-01-04
2087;2087;2021-12-18
2088;2088;2022-01-02
2089;2089;2021-12-17
2090;2090;2022-05-11
2091;2091;2021-08-30
2092;2092;2021-10-03
2093;2093;2022-02-08
2094;2094;2022-04-09
2095;2095;2022-01-30
2096;2096;2021-06-30
2097;2097;2021-08-01
2098;2098;2022-04-30
2099;2099;2021-12-24
2100;2100;2021-12-25
2101;2101;2021-07-27
2102;2102;2021-08-16
2103;2103;2021-08-02
2104;2104;2022-04-30
2105;2105;2021-11-14
2106;2106;2022-06-13
2107;2107;2021-11-19
2108;2108;2022-06-09
2109;2109;2021-07-29
2110;2110;2022-04-18
2111;2111;2022-01-07
2112;2112;2022-05-24
2113;2113;2022-06-11
2114;2114;2022-01-13
2115;2115;2022-03-03
2116;2116;2022-06-15
2117;2117;2021-07-23
2118;2118;2021-12-29
2119;2119;2022-05-13
2120;2120;2022-04-21
2121;2121;2022-03-20
2122;2122;2022-04-06
2123;2123;2021-07-05
2124;2124;2021-09-27
2125;2125;2021-12-23
2126;2126;2022-03-27
2127;2127;2021-07-22
2128;2128;2021-12-24
2129;2129;2022-05-01
2130;2130;2021-12-13
2131;2131;2022-06-08
2132;2132;2021-07-31
2133;2133;2021-12-08
2134;2134;2022-06-10
2135;2135;2022-06-13
2136;2136;2021-11-03
2137;2137;2021-10-11
2138;2138;2022-05-04
2139;2139;2021-08-07
2140;2140;2022-04-28
2141;2141;2021-12-16
2142;2142;2022-03-20
2143;2143;2021-09-11
2144;2144;2022-05-22
2145;2145;2021-08-27
2146;2146;2022-03-20
2147;2147;2022-05-28
2148;2148;2021-09-18
2149;2149;2021-11-22
2150;2150;2021-08-22
2151;2151;2022-06-05
2152;2152;2022-02-20
2153;2153;2021-12-26
2154;2154;2021-08-19
2155;2155;2022-06-07
2156;2156;2021-06-26
2157;2157;2022-05-12
2158;2158;2022-05-15
2159;2159;2021-07-31
2160;2160;2021-09-08
2161;2161;2021-06-17
2162;2162;2022-05-25
2163;2163;2021-07-02
2164;2164;2021-07-07
2165;2165;2022-02-06
2166;2166;2021-11-29
2167;2167;2021-12-01
2168;2168;2021-12-12
2169;2169;2021-07-14
2170;2170;2021-10-23
2171;2171;2022-01-09
2172;2172;2022-01-30
2173;2173;2021-08-16
2174;2174;2021-12-29
2175;2175;2022-04-27
2176;2176;2021-08-15
2177;2177;2022-02-24
2178;2178;2021-10-23
2179;2179;2021-08-08
2180;2180;2021-06-23
2181;2181;2022-05-06
2182;2182;2021-08-15
2183;2183;2022-01-22
2184;2184;2021-08-30
2185;2185;2021-12-22
2186;2186;2021-07-02
2187;2187;2022-01-27
2188;2188;2021-10-24
2189;2189;2022-06-04
2190;2190;2021-06-23
2191;2191;2022-03-11
2192;2192;2021-07-22
2193;2193;2021-09-17
2194;2194;2022-01-16
2195;2195;2021-09-27
2196;2196;2021-12-08
2197;2197;2021-11-23
2198;2198;2021-11-06
2199;2199;2021-10-06
2200;2200;2022-06-03
2201;2201;2021-10-11
2202;2202;2021-08-26
2203;2203;2021-07-04
2204;2204;2022-04-16
2205;2205;2021-06-30
2206;2206;2021-11-20
2207;2207;2022-03-30
2208;2208;2021-09-23
2209;2209;2022-05-13
2210;2210;2022-04-11
2211;2211;2021-08-07
2212;2212;2021-08-06
2213;2213;2022-01-10
2214;2214;2021-09-04
2215;2215;2022-06-14
2216;2216;2022-01-18
2217;2217;2021-08-26
2218;2218;2022-03-06
2219;2219;2021-11-03
2220;2220;2022-06-07
2221;2221;2021-11-20
2222;2222;2022-02-26
2223;2223;2022-03-13
2224;2224;2021-10-10
2225;2225;2022-05-14
2226;2226;2022-01-02
2227;2227;2021-11-06
2228;2228;2021-07-12
2229;2229;2022-03-28
2230;2230;2021-11-29
2231;2231;2022-01-29
2232;2232;2022-03-26
2233;2233;2021-10-14
2234;2234;2022-03-05
2235;2235;2021-12-11
2236;2236;2021-10-25
2237;2237;2021-12-04
2238;2238;2021-11-05
2239;2239;2022-04-18
2240;2240;2022-01-07
2241;2241;2022-05-01
2242;2242;2021-08-24
2243;2243;2021-07-15
2244;2244;2021-08-12
2245;2245;2022-03-10
2246;2246;2021-12-04
2247;2247;2021-11-14
